,Unnamed: 0,Date,State,Cases_Total,Cases_White,Cases_Black,Cases_LatinX,Cases_Asian,Cases_AIAN,Cases_NHPI,Cases_Multiracial,Cases_Other,Cases_Unknown,Cases_Ethnicity_Hispanic,Cases_Ethnicity_NonHispanic,Cases_Ethnicity_Unknown,Deaths_Total,Deaths_White,Deaths_Black,Deaths_LatinX,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown,Pop_White,Pop_Black,Pop_AIAN,Pop_Asian,Pop_NHPI,Pop_Total,Cases_TotalN,Cases_WhiteN,Cases_BlackN,Cases_AsianN,Cases_AIANN,Cases_NHPIN,Deaths_TotalN,Deaths_WhiteN,Deaths_BlackN,Deaths_AsianN,Deaths_AIANN,Deaths_NHPIN
1800,1800,5/17/2020,IN,27778,12527,3916,0,416,0,0,0,4611,6305,3000,9972,14805,1607,1046,250,0,6,0,0,0,184,118,25,896,684,5638833,603797,24487,105535,3532,6483802,0.004284215,0.002221559,0.006485623,0.00394182,0,0,0.000247848,0.000185499,0.000414046,5.69E-05,0,0
1801,1801,5/17/2020,KS,7886,4686,822,0,449,25,0,0,184,1720,3146,3118,1622,172,105,53,0,1,1,0,0,2,10,13,143,16,2501057,173298,33044,69628,2864,2853118,0.002763994,0.001873608,0.004743275,0.006448555,0.000756567,0,6.03E-05,4.20E-05,0.000305832,1.44E-05,3.03E-05,0
1802,1802,5/17/2020,KY,7688,4253,850,0,343,2,5,300,0,1935,738,4705,2245,332,230,56,0,5,0,0,4,0,37,7,270,55,3864193,342804,12105,50177,3199,4339367,0.001771687,0.001100618,0.002479551,0.006835801,0.000165221,0.001562988,7.65E-05,5.95E-05,0.000163359,9.96E-05,0,0
1803,1803,5/17/2020,LA,34432,0,0,0,0,0,0,0,0,34432,0,0,0,2425,951,1294,0,18,0,1,0,17,144,40,1869,516,2902875,1462969,33037,71829,2588,4533372,0.007595229,0,0,0,0,0,0.000534922,0.000327606,0.000884503,0.000250595,0,0.000386399
1804,1804,5/17/2020,MA,86010,21674,7396,14277,1548,0,0,0,3612,37414,14277,34230,37414,5797,2324,295,353,92,0,0,0,179,2550,353,2890,2550,5524937,504365,29944,359673,5971,6547629,0.013136053,0.003922941,0.014663983,0.004303909,0,0,0.000885359,0.000420638,0.000584894,0.000255788,0,0
1805,1805,5/17/2020,MD,38804,8058,12052,8907,752,0,0,0,1852,7183,8907,22714,7183,1876,779,777,154,67,0,0,0,23,76,154,1646,76,3541379,1731513,30885,326655,5391,5773552,0.006720993,0.002275385,0.006960387,0.002302123,0,0,0.00032493,0.000219971,0.00044874,0.000205109,0,0
1806,1806,5/17/2020,ME,1687,980,140,0,22,2,0,3,37,503,44,973,670,70,0,0,0,0,0,0,0,0,70,0,0,0,1269764,16269,8771,13783,377,1328361,0.001269986,0.000771797,0.008605323,0.001596169,0.000228024,0,5.27E-05,0,0,0,0,0
1807,1807,5/17/2020,MI,51142,18411,15854,0,1022,255,0,4091,2557,9205,3068,32219,15854,4891,2445,1956,0,48,24,0,97,97,195,97,3912,880,7949497,1416067,68396,243062,3442,9883640,0.005174409,0.002315996,0.011195798,0.004204689,0.003728288,0,0.000494858,0.000307567,0.001381291,0.00019748,0.000350898,0
1808,1808,5/17/2020,MN,15668,5182,3287,0,601,107,19,255,1516,4701,2311,7991,5366,722,461,38,0,16,10,0,4,2,191,16,481,225,4623461,280949,67325,217792,2958,5303925,0.002954039,0.001120805,0.011699632,0.002759514,0.001589306,0.006423259,0.000136126,9.97E-05,0.000135256,7.35E-05,0.000148533,0
1809,1809,5/17/2020,MO,10789,4531,3560,0,0,0,0,215,539,1942,755,7228,2805,594,249,196,0,0,0,0,11,29,106,11,498,83,5038407,700178,30595,100213,7178,5988927,0.001801491,0.000899292,0.005084421,0,0,0,9.92E-05,4.94E-05,0.000279929,0,0,0
1810,1810,5/17/2020,MS,11296,3492,6094,612,40,360,0,0,271,427,612,8951,1733,521,228,271,6,0,15,0,0,1,0,6,503,12,1789391,1103101,16837,26477,1700,2967297,0.003806832,0.001951502,0.005524426,0.001510745,0.021381481,0,0.000175581,0.000127418,0.000245671,0,0.000890895,0
1811,1811,5/17/2020,MT,468,427,2,0,1,29,0,0,4,5,11,437,20,16,12,0,0,0,4,0,0,0,0,0,0,0,891529,4215,63495,6379,734,989415,0.000473007,0.000478952,0.000474496,0.000156764,0.000456729,0,1.62E-05,1.35E-05,0,0,6.30E-05,0
1812,1812,5/17/2020,NC,18512,7352,4476,0,351,140,40,0,1289,4864,3888,8694,5930,659,370,217,0,7,1,2,0,26,36,29,518,112,6898296,2088362,147566,215952,10309,9535483,0.00194138,0.00106577,0.002143307,0.001625361,0.000948728,0.003880105,6.91E-05,5.36E-05,0.000103909,3.24E-05,6.78E-06,0.000194005
1813,1813,5/17/2020,ND,1900,0,0,0,0,0,0,0,0,1900,0,0,0,43,0,0,0,0,0,0,0,0,43,0,0,0,609136,8248,36948,7032,334,672591,0.002824897,0,0,0,0,0,6.39E-05,0,0,0,0,0
1814,1814,5/17/2020,NE,10348,0,0,0,0,0,0,0,0,10348,0,0,0,123,0,0,0,0,0,0,0,0,123,0,0,0,1649264,85971,23418,33322,2061,1826341,0.005665974,0,0,0,0,0,6.73E-05,0,0,0,0,0
1815,1815,5/17/2020,NH,3596,1685,131,193,70,0,0,0,206,1311,193,2092,1311,172,73,0,3,0,0,0,0,3,93,3,76,93,1248321,16365,3530,28933,532,1316470,0.002731547,0.001349813,0.008004888,0.002419383,0,0,0.000130652,5.85E-05,0,0,0,0
1816,1816,5/17/2020,NJ,146334,27639,13415,23004,3825,0,0,0,8285,70166,23004,53164,70166,10356,5201,1807,1853,532,0,0,0,331,632,1853,7871,632,6546498,1282005,49907,746212,7731,8791894,0.016644195,0.004221952,0.010464078,0.005125889,0,0,0.001177903,0.000794471,0.001409511,0.000712934,0,0
1817,1817,5/17/2020,NM,5938,756,168,1308,48,3432,0,0,0,226,1308,4404,226,265,0,0,0,0,0,0,0,0,265,0,0,0,1720992,49006,208890,31253,3132,2059179,0.002883674,0.000439282,0.003428152,0.001535853,0.0164297,0,0.000128692,0,0,0,0,0
1818,1818,5/17/2020,NV,6857,0,0,0,0,0,0,0,0,6857,0,0,0,350,0,0,0,0,0,0,0,0,350,0,0,0,2106494,231224,42965,203478,19307,2700551,0.002539111,0,0,0,0,0,0.000129603,0,0,0,0,0
1819,1819,5/17/2020,NY,350121,0,0,0,0,0,0,0,0,350121,0,0,0,22619,5733,3561,3913,881,0,0,0,599,7929,3913,6095,5426,13901661,3378047,183046,1481555,24000,19378102,0.018067869,0,0,0,0,0,0.001167245,0.000412397,0.001054159,0.000594645,0,0
1820,1820,5/17/2020,OH,27923,14273,7125,0,527,21,69,946,1792,3170,1723,18284,7916,1625,1307,269,0,11,0,0,14,9,15,23,1568,34,9664524,1426861,29674,196693,5336,11536504,0.002420404,0.001476845,0.004993479,0.002679302,0.00070769,0.012931034,0.000140857,0.000135237,0.000188526,5.59E-05,0,0
1821,1821,5/17/2020,OK,5310,3546,442,0,135,334,0,0,211,642,844,3749,717,288,222,23,0,2,21,0,0,7,13,7,254,27,2851510,284332,335664,67126,5354,3751351,0.00141549,0.001243552,0.001554521,0.002011143,0.000995043,0,7.68E-05,7.79E-05,8.09E-05,2.98E-05,6.26E-05,0
1822,1822,5/17/2020,OR,3623,1679,82,0,118,57,33,63,879,712,1004,1895,724,137,95,5,0,7,2,1,2,8,17,11,102,24,3403252,74414,66784,145009,14649,3831074,0.000945688,0.000493352,0.001101943,0.000813743,0.000853498,0.002252713,3.58E-05,2.79E-05,6.72E-05,4.83E-05,2.99E-05,6.83E-05
1823,1823,5/17/2020,PA,62234,15850,7297,0,781,0,0,0,324,37982,0,0,0,4418,1672,506,0,53,0,0,0,14,2173,0,0,0,10663774,1431826,39735,358195,7115,12702379,0.004899397,0.001486341,0.00509629,0.002180377,0,0,0.000347809,0.000156793,0.000353395,0.000147964,0,0
1824,1824,5/17/2020,RI,12674,1042,347,1176,0,0,0,0,106,6979,1176,1495,6979,338,117,8,19,0,0,0,0,2,192,19,127,192,910253,75073,9173,31768,1602,1052567,0.012041039,0.001144737,0.004622168,0,0,0,0.00032112,0.000128536,0.000106563,0,0,0
1825,1825,5/17/2020,SC,8816,3296,3450,0,76,0,0,0,383,1609,599,5695,2521,385,198,146,0,3,0,0,0,3,36,0,0,0,3164143,1302865,24665,61247,3957,4625364,0.001906012,0.001041672,0.00264801,0.001240877,0,0,8.32E-05,6.26E-05,0.000112061,4.90E-05,0,0
1826,1826,5/17/2020,SD,3987,1190,859,696,475,264,0,0,503,0,696,3291,0,44,0,0,0,0,0,0,0,0,44,0,0,0,706690,10533,72782,7775,517,814180,0.004896952,0.001683907,0.081553214,0.061093248,0.00362727,0,5.40E-05,0,0,0,0,0
1827,1827,5/17/2020,TN,17388,7045,3687,0,364,0,0,0,1497,4795,2498,8732,6158,298,176,97,0,7,0,0,0,10,8,14,273,11,5056311,1068010,26256,93897,5426,6346105,0.002739948,0.001393308,0.003452215,0.003876588,0,0,4.70E-05,3.48E-05,9.08E-05,7.45E-05,0,0
1828,1828,5/17/2020,TX,47784,3953,2181,5649,488,0,0,0,96,35417,5649,6718,35417,1336,180,67,120,6,0,0,0,2,961,120,255,961,20389793,3070440,251209,1000473,31242,25145561,0.001900296,0.000193872,0.000710322,0.000487769,0,0,5.31E-05,8.83E-06,2.18E-05,6.00E-06,0,0
1829,1829,5/17/2020,UT,7238,2842,229,0,177,233,245,0,797,707,2752,3779,707,80,0,0,0,0,0,0,0,0,80,0,0,0,2547329,33864,40729,57800,26049,2763885,0.002618778,0.001115678,0.006762343,0.003062284,0.00572074,0.009405351,2.89E-05,0,0,0,0,0
1830,1830,5/17/2020,VA,30388,9959,4787,0,0,0,0,0,6397,9245,9131,11095,10162,1009,549,212,0,0,0,0,0,118,130,81,714,214,5725432,1579414,41525,449149,8201,8001024,0.003798014,0.001739432,0.003030871,0,0,0,0.000126109,9.59E-05,0.000134227,0,0,0
1831,1831,5/17/2020,VT,940,857,27,0,11,1,0,0,12,32,25,810,105,54,49,0,0,2,0,0,0,3,0,0,53,1,598592,6456,2308,8069,175,625741,0.001502219,0.001431693,0.004182156,0.001363242,0.000433276,0,8.63E-05,8.19E-05,0,0.000247862,0,0
1832,1832,5/17/2020,WA,18433,5425,861,4425,1006,161,251,232,242,5830,4425,8178,5830,1001,666,32,83,88,8,7,12,20,85,83,833,85,5535262,252333,122649,491685,43505,6724540,0.002741154,0.00098008,0.003412158,0.002046025,0.001312689,0.005769452,0.000148858,0.00012032,0.000126817,0.000178976,6.52E-05,0.000160901
1833,1833,5/17/2020,WI,12543,6677,2517,0,458,147,0,0,1378,1366,3875,7195,1473,453,299,131,0,9,5,0,0,3,6,34,411,8,5036923,367021,60100,131828,2505,5686986,0.002205562,0.001325611,0.006857918,0.003474224,0.002445923,0,7.97E-05,5.94E-05,0.000356928,6.83E-05,8.32E-05,0
1834,1834,5/17/2020,WV,1490,1208,107,0,0,0,0,0,174,1,0,0,0,67,55,3,0,0,0,0,0,0,9,0,0,0,1746513,63885,3975,12637,485,1852994,0.000804104,0.000691664,0.001674885,0,0,0,3.62E-05,3.15E-05,4.70E-05,0,0,0
1835,1835,5/17/2020,WY,566,276,7,70,5,186,0,0,16,45,70,490,45,8,0,0,0,0,0,0,0,0,8,0,0,0,529110,5135,14457,4649,521,563626,0.001004212,0.000521631,0.001363194,0.0010755,0.01286574,0,1.42E-05,0,0,0,0,0
1836,1836,5/13/2020,AK,383,250,9,0,45,24,13,14,12,16,37,324,22,10,0,0,0,0,0,0,0,0,0,0,0,10,483873,24441,106268,38882,7662,710231,0.000539261,0.000516664,0.000368234,0.001157348,0.000225844,0.001696685,1.41E-05,0,0,0,0,0
1837,1837,5/13/2020,AL,9889,4268,3841,0,59,0,0,0,371,1346,783,7247,1858,393,198,172,0,2,0,0,0,5,14,8,337,46,3362877,1259224,32903,55240,5208,4779736,0.002068943,0.001269151,0.003050291,0.001068067,0,0,8.22E-05,5.89E-05,0.000136592,3.62E-05,0,0
1838,1838,5/13/2020,AR,4164,2142,1549,0,49,11,63,22,153,175,224,4164,0,90,49,33,0,0,0,0,0,5,3,0,0,90,2342403,454021,26134,37537,6685,2915918,0.001428024,0.000914446,0.003411736,0.001305379,0.000420908,0.009424084,3.09E-05,2.09E-05,7.27E-05,0,0,0
1839,1839,5/13/2020,AZ,12176,2787,384,2164,132,1420,0,0,248,5041,2164,4971,5041,594,255,19,86,5,100,0,0,8,121,86,387,121,5418483,280905,335278,188456,16112,6392017,0.001904876,0.000514351,0.00136701,0.000700429,0.004235291,0,9.29E-05,4.71E-05,6.76E-05,2.65E-05,0.00029826,0
1840,1840,5/13/2020,CA,71141,11210,2869,24511,5206,91,477,416,2636,23725,24511,22905,23725,2846,937,280,984,432,9,25,13,42,124,984,1738,124,27636403,2486549,622107,5038123,181431,37253956,0.001909623,0.000405624,0.001153808,0.001033321,0.000146277,0.002629099,7.64E-05,3.39E-05,0.000112606,8.57E-05,1.45E-05,0.000137793
1841,1841,5/13/2020,CO,20475,7596,1294,6926,595,90,85,167,204,3517,6926,10031,3517,1062,672,74,172,45,7,4,9,5,69,172,816,69,4450623,214919,78144,144819,8420,5029196,0.004071227,0.001706727,0.006020873,0.004108577,0.00115172,0.010095012,0.000211167,0.00015099,0.000344316,0.000310733,8.96E-05,0.000475059
1842,1842,5/13/2020,CT,34855,11298,4395,6099,516,0,0,0,182,12272,6099,11298,12272,3125,2257,464,272,33,0,0,0,14,72,272,2257,72,2950820,392131,16734,140516,3491,3574097,0.009752114,0.003828766,0.011207989,0.00367218,0,0,0.000874347,0.000764872,0.001183278,0.000234849,0,0
1843,1843,5/13/2020,DC,6584,1013,3071,0,88,15,15,0,1460,922,1472,3708,1404,350,34,271,38,5,0,0,0,2,0,38,312,0,251265,310379,3264,21705,770,601723,0.010941912,0.0040316,0.009894355,0.004054365,0.004595588,0.019480519,0.000581663,0.000135315,0.000873126,0.000230362,0,0
1844,1844,5/13/2020,DE,6952,1873,1932,1866,106,0,0,0,387,788,1866,4298,788,247,145,63,18,1,0,0,0,3,17,18,212,17,645770,196281,5929,29342,690,897934,0.007742217,0.002900413,0.009843031,0.003612569,0,0,0.000275076,0.000224538,0.000320968,3.41E-05,0,0
1845,1845,5/13/2020,FL,41236,11794,7910,13620,0,0,0,0,1664,6248,13620,19761,7855,1827,911,384,393,0,0,0,0,65,74,393,1279,155,14808867,3078067,89119,474199,18790,18801310,0.002193251,0.000796415,0.002569795,0,0,0,9.72E-05,6.15E-05,0.000124754,0,0,0
1846,1846,5/13/2020,GA,35427,8945,12405,3739,494,35,15,0,609,9185,3739,18423,13265,1517,662,737,51,27,3,2,0,8,27,51,1427,39,6144931,2993927,48599,323459,10454,9687653,0.003656923,0.001455671,0.004143388,0.001527241,0.000720179,0.001434857,0.000156591,0.000107731,0.000246165,8.35E-05,6.17E-05,0.000191314
1847,1847,5/13/2020,HI,638,158,5,0,170,0,76,158,11,60,0,0,0,17,0,0,0,0,0,0,0,0,17,0,0,0,349051,22473,4960,531633,138292,1360301,0.000469014,0.000452656,0.000222489,0.000319769,0,0.000549562,1.25E-05,0,0,0,0,0
1848,1848,5/13/2020,IA,13285,7189,1663,0,1323,0,0,0,232,2878,3189,7460,2639,306,242,16,0,10,1,7,0,0,29,16,250,39,2839615,91695,13563,54232,2419,3046355,0.004360949,0.002531681,0.018136212,0.024395191,0,0,0.000100448,8.52E-05,0.000174492,0.000184393,7.37E-05,0.002893758
1849,1849,5/13/2020,ID,2324,1256,27,0,40,23,2,74,221,677,378,1164,781,69,66,1,0,2,0,0,0,0,0,4,65,0,1476097,10950,25782,20034,2786,1567582,0.001482538,0.000850893,0.002465753,0.001996606,0.000892095,0.000717875,4.40E-05,4.47E-05,9.13E-05,9.98E-05,0,0
1850,1850,5/13/2020,IL,84698,17407,15034,23259,2529,138,164,0,3390,22777,23259,38662,22777,3792,1611,1217,643,169,7,2,0,36,36,643,3042,107,10030587,1903458,73846,604399,7436,12830632,0.006601234,0.001735392,0.007898257,0.004184322,0.001868754,0.022054868,0.000295543,0.000160609,0.000639363,0.000279617,9.48E-05,0.000268962
1851,1851,5/13/2020,IN,25473,11844,3744,0,382,0,0,0,4304,5196,2725,9246,13475,1482,967,238,0,7,0,0,0,170,97,23,822,637,5638833,603797,24487,105535,3532,6483802,0.003928713,0.002100435,0.00620076,0.003619652,0,0,0.00022857,0.000171489,0.000394172,6.63E-05,0,0
1852,1852,5/13/2020,KS,7468,4333,781,0,411,23,0,0,170,1750,2846,2949,1673,164,102,50,0,0,1,0,0,1,10,10,137,17,2501057,173298,33044,69628,2864,2853118,0.002617487,0.001732468,0.004506688,0.005902798,0.000696042,0,5.75E-05,4.08E-05,0.00028852,0,3.03E-05,0
1853,1853,5/13/2020,KY,7049,3911,786,0,4,0,7,3,0,2338,658,4424,1967,326,226,54,0,5,0,0,2,0,39,6,266,54,3864193,342804,12105,50177,3199,4339367,0.00162443,0.001012113,0.002292855,7.97E-05,0,0.002188184,7.51E-05,5.85E-05,0.000157524,9.96E-05,0,0
1854,1854,5/13/2020,LA,32662,0,0,0,0,0,0,0,0,32662,0,0,0,2315,951,1294,0,18,0,1,0,17,34,40,1869,406,2902875,1462969,33037,71829,2588,4533372,0.007204791,0,0,0,0,0,0.000510657,0.000327606,0.000884503,0.000250595,0,0.000386399
1855,1855,5/13/2020,MA,80497,20204,6922,12960,1448,0,0,0,3300,35660,12960,31874,35660,5315,2094,271,329,90,0,0,0,159,2370,329,2614,2370,5524937,504365,29944,359673,5971,6547629,0.012294069,0.003656874,0.013724188,0.004025879,0,0,0.000811744,0.000379009,0.000537309,0.000250227,0,0
1856,1856,5/13/2020,MD,34812,7367,11140,7483,689,0,0,0,1703,6430,7483,20899,6430,1694,704,691,133,58,0,0,0,23,85,133,1476,85,3541379,1731513,30885,326655,5391,5773552,0.006029564,0.002080263,0.00643368,0.002109259,0,0,0.000293407,0.000198793,0.000399073,0.000177557,0,0
1857,1857,5/13/2020,ME,1515,980,140,0,22,2,0,3,37,331,44,973,498,66,0,0,0,0,0,0,0,0,66,0,0,0,1269764,16269,8771,13783,377,1328361,0.001140503,0.000771797,0.008605323,0.001596169,0.000228024,0,4.97E-05,0,0,0,0,0
1858,1858,5/13/2020,MI,48391,16936,15485,0,967,241,0,3871,2419,8710,2419,30486,15485,4734,2309,1932,0,47,23,0,94,94,235,94,3771,848,7949497,1416067,68396,243062,3442,9883640,0.004896071,0.002130449,0.010935217,0.003978409,0.003523598,0,0.000478973,0.000290459,0.001364342,0.000193366,0.000336277,0
1859,1859,5/13/2020,MN,12917,4295,2411,0,469,94,15,188,1219,4226,1817,6279,4821,638,420,35,0,12,10,0,4,2,155,14,436,188,4623461,280949,67325,217792,2958,5303925,0.002435366,0.000928958,0.008581629,0.002153431,0.001396212,0.005070994,0.000120288,9.08E-05,0.000124578,5.51E-05,0.000148533,0
1860,1860,5/13/2020,MO,10142,4259,3346,0,0,0,0,202,507,1825,709,6795,2636,542,227,178,0,0,0,0,10,27,97,10,439,92,5038407,700178,30595,100213,7178,5988927,0.001693459,0.000845307,0.004778785,0,0,0,9.05E-05,4.51E-05,0.000254221,0,0,0
1861,1861,5/13/2020,MS,10090,2792,4931,548,0,0,0,0,112,17,548,7835,17,465,190,249,6,0,0,0,0,0,0,6,439,0,1789391,1103101,16837,26477,1700,2967297,0.003400401,0.001560307,0.004470126,0,0,0,0.000156708,0.000106181,0.000225727,0,0,0
1862,1862,5/13/2020,MT,462,423,2,0,1,25,0,0,4,7,11,429,22,16,12,0,0,0,4,0,0,0,0,0,0,0,891529,4215,63495,6379,734,989415,0.000466943,0.000474466,0.000474496,0.000156764,0.000393732,0,1.62E-05,1.35E-05,0,0,6.30E-05,0
1863,1863,5/13/2020,NC,15816,6266,4009,0,292,119,31,0,1023,4076,2939,7740,5137,597,332,200,0,6,1,1,0,24,33,24,473,99,6898296,2088362,147566,215952,10309,9535483,0.001658647,0.00090834,0.001919686,0.001352152,0.000806419,0.003007081,6.26E-05,4.81E-05,9.58E-05,2.78E-05,6.78E-06,9.70E-05
1864,1864,5/13/2020,ND,1647,0,0,0,0,0,0,0,0,1647,0,0,0,40,0,0,0,0,0,0,0,0,40,0,0,0,609136,8248,36948,7032,334,672591,0.002448739,0,0,0,0,0,5.95E-05,0,0,0,0,0
1865,1865,5/13/2020,NE,9075,0,0,0,0,0,0,0,0,9075,0,0,0,107,0,0,0,0,0,0,0,0,107,0,0,0,1649264,85971,23418,33322,2061,1826341,0.004968952,0,0,0,0,0,5.86E-05,0,0,0,0,0
1866,1866,5/13/2020,NH,3299,1479,105,143,59,0,0,0,149,1364,0,0,0,150,54,0,4,0,0,0,0,1,91,0,0,0,1248321,16365,3530,28933,532,1316470,0.002505944,0.001184791,0.006416132,0.002039194,0,0,0.000113941,4.33E-05,0,0,0,0
1867,1867,5/13/2020,NJ,141560,26169,12878,21705,3599,0,0,0,7642,69567,21705,50288,69567,9702,5087,1768,1806,523,0,0,0,323,195,1806,7701,195,6546498,1282005,49907,746212,7731,8791894,0.016101195,0.003997404,0.010045203,0.004823026,0,0,0.001103516,0.000777057,0.00137909,0.000700873,0,0
1868,1868,5/13/2020,NM,5364,726,158,1137,47,3076,0,0,0,183,1137,4007,183,231,0,0,0,0,0,0,0,0,231,0,0,0,1720992,49006,208890,31253,3132,2059179,0.002604922,0.00042185,0.003224095,0.001503856,0.014725454,0,0.000112181,0,0,0,0,0
1869,1869,5/13/2020,NV,6394,0,0,0,0,0,0,0,0,6394,0,0,0,331,0,0,0,0,0,0,0,0,331,0,0,0,2106494,231224,42965,203478,19307,2700551,0.002367665,0,0,0,0,0,0.000122568,0,0,0,0,0
1870,1870,5/13/2020,NY,340661,0,0,0,0,0,0,0,0,340661,0,0,0,22013,5564,3481,3824,864,0,0,0,584,7694,3824,5978,5320,13901661,3378047,183046,1481555,24000,19378102,0.017579689,0,0,0,0,0,0.001135973,0.00040024,0.001030477,0.000583171,0,0
1871,1871,5/13/2020,OH,25721,13240,6564,0,472,21,60,856,1575,2933,1473,16851,7397,1483,1195,242,0,11,0,0,12,4,19,21,1432,30,9664524,1426861,29674,196693,5336,11536504,0.002229532,0.001369959,0.004600308,0.002399679,0.00070769,0.011244378,0.000128548,0.000123648,0.000169603,5.59E-05,0,0
1872,1872,5/13/2020,OK,4852,3315,357,0,117,320,0,0,199,544,727,3401,722,278,212,22,0,2,21,0,0,7,14,6,244,26,2851510,284332,335664,67126,5354,3751351,0.001293401,0.001162542,0.001255574,0.001742991,0.000953334,0,7.41E-05,7.43E-05,7.74E-05,2.98E-05,6.26E-05,0
1873,1873,5/13/2020,OR,3268,1679,82,0,118,57,33,63,879,505,1004,1895,517,130,95,5,0,7,2,1,2,8,14,11,102,21,3403252,74414,66784,145009,14649,3831074,0.000853025,0.000493352,0.001101943,0.000813743,0.000853498,0.002252713,3.39E-05,2.79E-05,6.72E-05,4.83E-05,2.99E-05,6.83E-05
1874,1874,5/13/2020,PA,58698,14386,6721,0,715,0,0,0,299,36577,0,0,0,3943,1469,416,0,43,0,0,0,12,2003,0,0,0,10663774,1431826,39735,358195,7115,12702379,0.004621024,0.001349053,0.004694006,0.001996119,0,0,0.000310414,0.000137756,0.000290538,0.000120046,0,0
1875,1875,5/13/2020,RI,11835,3764,1254,4246,0,0,0,0,386,2185,4246,5404,2185,462,269,20,44,0,0,0,0,6,123,44,295,123,910253,75073,9173,31768,1602,1052567,0.01124394,0.004135114,0.016703742,0,0,0,0.000438927,0.000295522,0.000266407,0,0,0
1876,1876,5/13/2020,SC,8030,3172,3244,0,72,0,0,0,288,1254,560,5398,2072,362,184,136,0,3,0,0,0,3,36,0,0,0,3164143,1302865,24665,61247,3957,4625364,0.00173608,0.001002483,0.002489897,0.001175568,0,0,7.83E-05,5.82E-05,0.000104385,4.90E-05,0,0
1877,1877,5/13/2020,SD,3732,1099,827,644,449,229,0,0,484,0,644,3088,0,39,0,0,0,0,0,0,0,0,39,0,0,0,706690,10533,72782,7775,517,814180,0.004583753,0.001555137,0.078515143,0.057749196,0.003146382,0,4.79E-05,0,0,0,0,0
1878,1878,5/13/2020,TN,16370,6611,3518,0,348,0,0,0,1215,4678,2063,8330,5977,273,168,87,0,6,0,0,0,8,4,11,255,7,5056311,1068010,26256,93897,5426,6346105,0.002579535,0.001307475,0.003293977,0.003706189,0,0,4.30E-05,3.32E-05,8.15E-05,6.39E-05,0,0
1879,1879,5/13/2020,TX,42403,3898,2125,5587,486,0,0,0,94,30213,5587,6603,30213,1158,176,66,120,6,0,0,0,2,788,120,250,788,20389793,3070440,251209,1000473,31242,25145561,0.001686302,0.000191174,0.000692083,0.00048577,0,0,4.61E-05,8.63E-06,2.15E-05,6.00E-06,0,0
1880,1880,5/13/2020,UT,6620,2645,199,0,158,185,213,0,720,664,2506,3450,664,75,0,0,0,0,0,0,0,0,75,0,0,0,2547329,33864,40729,57800,26049,2763885,0.002395179,0.001038343,0.005876447,0.002733564,0.004542218,0.008176897,2.71E-05,0,0,0,0,0
1881,1881,5/13/2020,VA,26746,8924,4337,0,0,0,0,0,5463,8022,7711,10071,8964,927,501,201,0,0,0,0,0,110,115,73,661,193,5725432,1579414,41525,449149,8201,8001024,0.003342822,0.00155866,0.002745955,0,0,0,0.00011586,8.75E-05,0.000127262,0,0,0
1882,1882,5/13/2020,VT,929,828,26,0,10,1,0,0,14,50,22,785,122,53,49,0,0,2,0,0,0,2,0,0,53,0,598592,6456,2308,8069,175,625741,0.00148464,0.001383246,0.004027261,0.001239311,0.000433276,0,8.47E-05,8.19E-05,0,0.000247862,0,0
1883,1883,5/13/2020,WA,17512,5244,820,4080,965,146,241,222,227,5567,4080,7865,5567,975,648,29,81,86,8,5,12,19,87,81,807,87,5535262,252333,122649,491685,43505,6724540,0.002604193,0.000947381,0.003249674,0.001962639,0.001190389,0.005539593,0.000144991,0.000117068,0.000114927,0.000174909,6.52E-05,0.000114929
1884,1884,5/13/2020,WI,10902,5869,2258,0,396,128,0,0,1130,1121,3357,6400,1145,421,280,120,0,8,5,0,0,2,6,31,382,8,5036923,367021,60100,131828,2505,5686986,0.001917008,0.001165195,0.006152237,0.003003914,0.002129784,0,7.40E-05,5.56E-05,0.000326957,6.07E-05,8.32E-05,0
1885,1885,5/13/2020,WV,1404,1148,105,0,0,0,0,0,152,0,0,0,0,59,2,1,0,0,0,0,0,0,56,0,0,0,1746513,63885,3975,12637,485,1852994,0.000757693,0.00065731,0.001643578,0,0,0,3.18E-05,1.15E-06,1.57E-05,0,0,0
1886,1886,5/13/2020,WY,523,255,7,67,5,164,0,0,16,44,67,447,44,7,0,0,0,0,0,0,0,0,7,0,0,0,529110,5135,14457,4649,521,563626,0.00092792,0.000481941,0.001363194,0.0010755,0.011343986,0,1.24E-05,0,0,0,0,0
1887,1887,5/10/2020,AK,379,238,9,0,45,24,13,12,10,28,35,305,39,10,0,0,0,0,0,0,0,0,0,0,0,10,483873,24441,106268,38882,7662,710231,0.000533629,0.000491865,0.000368234,0.001157348,0.000225844,0.001696685,1.41E-05,0,0,0,0,0
1888,1888,5/10/2020,AL,9889,4333,3789,0,61,0,0,0,371,1334,759,7266,1864,393,194,178,0,3,0,0,0,5,9,9,341,42,3362877,1259224,32903,55240,5208,4779736,0.002068943,0.00128848,0.003008996,0.001104272,0,0,8.22E-05,5.77E-05,0.000141357,5.43E-05,0,0
